,0
DEBUG_INFO,0.3293967553553669
nbyes,0.11236513538760057
DEBUG_INFO_REDUCED,0.11155169265513312
DEBUG_INFO_SPLIT,0.08462953746162345
RANDOMIZE_BASE,0.07203797632782043
X86_NEED_RELOCS,0.07201589722702774
UBSAN_SANITIZE_ALL,0.03475056562518871
FB_DDC,0.019758426491638056
nbmodule,0.01862035609607453
KASAN_OUTLINE,0.00949154878715943
nbno,0.008544598727432882
KASAN,0.008493636198668433
UBSAN_ALIGNMENT,0.008077708641569236
GCOV_PROFILE_ALL,0.0072968516378297986
DRM_AMDGPU,0.006843227205718366
DRM_NOUVEAU,0.006288000695672303
BLK_MQ_PCI,0.004372353535784292
SCSI_ISCSI_ATTRS,0.00412342643991618
INTEL_GTT,0.002854479657256986
XFS_DEBUG,0.0027594108212265094
XFS_FS,0.002004825924426713
FDDI,0.001922158064021545
WLAN,0.0017256347941091187
MDIO,0.0015317404681961634
DRM_TTM,0.001171800384504824
SCSI_SAS_ATTRS,0.0011308005458407846
UBSAN_NULL,0.0010239597882691276
KCOV_INSTRUMENT_ALL,0.0010150922115294931
MDIO_BUS,0.0009731524490770388
MLX4_CORE,0.0009589706883622351
MAXSMP,0.0007118434397110104
MDIO_DEVICE,0.000706346446386358
BQL,0.0006595909600763969
STP,0.0006008873627648377
NET,0.0005925795148099468
DMA_VIRT_OPS,0.0005355273439672024
NET_VENDOR_MELLANOX,0.0004615044347821605
X86_VSMP,0.00044597267779837406
BLK_DEV_DAC960,0.00044308907543104604
MDIO_THUNDER,0.00044050696966057353
GRO_CELLS,0.00043854967888006473
DRM_RADEON,0.00043358653433862886
BCM87XX_PHY,0.00040736413653033306
NET_UDP_TUNNEL,0.0003513862006237458
XFRM_ALGO,0.0003463928946378069
DRM,0.00034447683658093997
BLK_DEV_BSGLIB,0.0003329757341504649
DRM_KMS_HELPER,0.00032018380051032804
INFINIBAND_RDMAVT,0.00030694219002966246
HDMI,0.0002833269588214302
INFINIBAND_IPOIB,0.00028133332919080226
SKFP,0.00026790458056229514
BATTERY_DA9030,0.0002661222731130263
MMC_BLOCK,0.0002603565587983429
TLS,0.00025622628650200585
DRM_I915,0.00025082775814240683
BLK_MQ_VIRTIO,0.0002483783681653004
CYPRESS_FIRMWARE,0.00024670171285587713
ETHERNET,0.00024653615791927737
SCSI_NETLINK,0.0002464103902838886
BLK_DEV_BSG,0.0002442796902825761
OCFS2_FS,0.0002439651240872101
KALLSYMS_ABSOLUTE_PERCPU,0.00024284238825747758
HAVE_CLK,0.00023905900060017447
ARCNET_1051,0.00023302496740996921
DRM_I915_SW_FENCE_DEBUG_OBJECTS,0.00023004652263854727
XFRM,0.00022968586111822277
FB_3DFX,0.0002286369400575102
ACPI_VIDEO,0.00022645434784537448
TCP_CONG_LP,0.00022297506650513198
CHELSIO_LIB,0.0002220560245200122
MTD_SLRAM,0.0002194711955279717
DRM_QXL,0.00021341155128030748
CONNECTOR,0.0002126081709179106
NET_VENDOR_BROCADE,0.00021242268611111438
FB_MATROX,0.00020640168057450503
SG_POOL,0.00020629933244977353
DRM_BOCHS,0.00020520605514374657
VLSI_FIR,0.00020153720550441053
FS_IOMAP,0.0002009518099049201
CNIC,0.00020062504759702524
IRDA,0.0001983807037579438
CHR_DEV_SG,0.000197420072622845
GPIO_LYNXPOINT,0.00019482194009132756
CONSTRUCTORS,0.0001940269503790144
BATMAN_ADV_NC,0.0001935256938222393
TCP_CONG_CUBIC,0.00019192898340555253
DRM_ANALOGIX_ANX78XX,0.0001914397783467592
AQUANTIA_PHY,0.00019135669358584948
FB_MB862XX,0.00019116890779185386
PM_ADVANCED_DEBUG,0.00019088382160887827
LOCK_STAT,0.00018553598151984402
RAID6_PQ,0.00018426079218885808
IOSCHED_DEADLINE,0.00018086155243974867
OCFS2_DEBUG_FS,0.0001807067624352918
SCSI_SAS_LIBSAS,0.00017973380971952102
W1_SLAVE_DS2408_READBACK,0.00017770638636836582
FAT_FS,0.00017747515598275164
BRIDGE,0.00017597200501595894
I2C_SCMI,0.00017414202633328702
JBD2,0.0001739448120701236
IP_SCTP,0.00017347304518814302
NET_VENDOR_CHELSIO,0.0001732854602231005
INFINIBAND_MTHCA,0.0001670118457217947
DRM_VMWGFX,0.00016468132816201115
MMU_NOTIFIER,0.00016177272382353274
INFINIBAND_ISER,0.00016175265889795663
SSB_DEBUG,0.00016017852833060872
TIPC,0.00015670247375789827
DRM_AMDGPU_CIK,0.00015590223781934375
MXM_WMI,0.00015533125841474528
DRM_CIRRUS_QEMU,0.00015404838903921854
DECNET,0.00015386685301708707
DRM_HISI_HIBMC,0.00015384658602233246
BATMAN_ADV,0.00015347520059150007
INET_RAW_DIAG,0.000152920224685613
FIXED_PHY,0.00015223030522998855
DRM_VM,0.00015099820640282786
NFC,0.00015085377149613973
INET_ESP,0.00014871966089714803
AF_RXRPC_INJECT_LOSS,0.0001477920112895943
SCTP_DEFAULT_COOKIE_HMAC_MD5,0.00014534610637005412
XOR_BLOCKS,0.00014508745044521646
NET_VENDOR_WIZNET,0.00014370242856903093
SATA_AHCI,0.00014324133587600806
CPUMASK_OFFSTACK,0.00014195010762650255
SENSORS_ADT7475,0.00014101947333300383
INTEL_PMC_CORE,0.0001404412901495433
BLOCK,0.00014023229493857127
SBITMAP,0.00014014385511079195
BT_BCM,0.00013960385172696304
XFRM_USER,0.00013919851732112058
DRM_AST,0.00013839159304128272
I2C_EMEV2,0.00013803241533716677
XFRM_IPCOMP,0.00013596114901376187
IOSCHED_NOOP,0.00013556473367648905
JME,0.00013422294761226852
MII,0.00013377051382253415
SENSORS_MAX20751,0.00013354898310776066
SENSORS_LIS3_I2C,0.00012849740558448122
MEDIA_TUNER_MC44S803,0.0001280083304429245
ATA,0.00012785132378310087
IEEE802154,0.0001274038633940248
BLK_SED_OPAL,0.00012736181469470955
NET_VENDOR_MICROCHIP,0.00012691406811846646
DRM_RADEON_USERPTR,0.00012636133869760094
DLM,0.00012609757264998964
DEVFREQ_GOV_PERFORMANCE,0.00012504017998483165
DRM_GMA500,0.00012503315562014913
ISO9660_FS,0.00012438374275143012
FS_MBCACHE,0.00012419694945768373
HID_THINGM,0.00012410216500559164
DEVFREQ_GOV_SIMPLE_ONDEMAND,0.00012374192611615796
BLK_SCSI_REQUEST,0.00012311683518483865
DYNAMIC_DEBUG,0.00012305665758074934
F2FS_FS,0.00012217141958639524
EXT2_FS,0.00012173758633878042
INFINIBAND_NES_DEBUG,0.00012156971273901084
CHELSIO_T1,0.0001215650115178523
NVME_CORE,0.0001209511687305196
FB_CARMINE,0.00011965791507897913
FEALNX,0.00011878246334218087
MISDN_SPEEDFAX,0.0001175319276863279
XPS,0.0001168227407048421
INPUT_TABLET,0.00011668244690968259
BLK_DEV_INTEGRITY,0.00011653786052082368
EXTCON_RT8973A,0.00011554393512592858
GPIO_SCH311X,0.00011540641027582853
MFD_MAX8925,0.00011507981690781102
XFS_QUOTA,0.0001134630018028099
FB_SM712,0.0001133503797625669
INET_AH,0.0001131210981781591
FB_NVIDIA,0.00011239903047534084
MISDN_ISAR,0.00011231427000581489
MMC_TEST,0.00011202088195036239
NET_KEY,0.00011148572334684024
F2FS_CHECK_FS,0.00011056209096034047
DRM_MGAG200,0.00010989539999353999
APDS9960,0.000109535640972282
NTFS_FS,0.0001085042532045166
UNUSED_SYMBOLS,0.000108498835437467
MPLS,0.00010746230531098401
ARCNET_1201,0.00010717435305169324
PACKET,0.00010612880767039061
SOCK_CGROUP_DATA,0.00010604413769202398
BLK_DEV_UMEM,0.0001049462898412823
CAIF,0.00010452363213837074
SCSI,0.00010427417819347766
REGULATOR_AD5398,0.00010373212435345007
NET_VENDOR_REALTEK,0.00010361841337917857
DRM_VGEM,0.00010342918267570901
GCC_PLUGIN_SANCOV,0.00010229546917457855
REISERFS_CHECK,0.0001022356514585618
BCM_KONA_USB2_PHY,0.00010216965875799213
SWPHY,0.0001020642923070238
CRYPTO_USER_API,0.00010174311817418453
FTRACE_SELFTEST,0.00010171553774900262
VMXNET3,0.00010158876681237276
FB_NEOMAGIC,0.0001013796812215422
SCSI_DH,0.00010104608630317454
BACKLIGHT_BD6107,0.00010013854544839145
SENSORS_TSL2550,9.9580224195167e-05
HW_RANDOM_AMD,9.92230928258268e-05
SND_SOC_AK4642,9.902084601305998e-05
LAPB,9.833926492071577e-05
NVM_RRPC,9.824924888399864e-05
RAID_ATTRS,9.820457151572897e-05
SCSI_SPI_ATTRS,9.786835657964127e-05
CAN_C_CAN_PCI,9.760290599424771e-05
BLOCK_COMPAT,9.754968584720048e-05
WIRELESS,9.733371993033183e-05
DELL_WMI_LED,9.728633180103268e-05
LOCALVERSION_AUTO,9.707465953097915e-05
NVME_TARGET,9.685796013456402e-05
RMI4_F30,9.66240411366154e-05
BEFS_FS,9.542173714033641e-05
BLK_DEV_PDC202XX_NEW,9.518521227870863e-05
WIRELESS_EXT,9.507787253092292e-05
NVME_RDMA,9.442993185091308e-05
VMWARE_VMCI,9.388183302299029e-05
MFD_MAX14577,9.382375001849185e-05
NETFILTER,9.363570253954337e-05
CHECK_SIGNATURE,9.340641558837894e-05
I2C_MUX_REG,9.300004323094847e-05
CHELSIO_T4,9.290327279378356e-05
CHR_DEV_OSST,9.280024942852637e-05
GENERIC_TRACER,9.261891490857095e-05
REISERFS_FS,9.228060127772736e-05
XPOWER_PMIC_OPREGION,9.211139893269813e-05
PRINTK,9.201369905703372e-05
GOOGLE_COREBOOT_TABLE,9.191510165540278e-05
RAPIDIO_DMA_ENGINE,9.182689951832034e-05
DNS_RESOLVER,9.086444129467619e-05
EFI_PARTITION,9.075485343751325e-05
PHYLIB,9.061514043726234e-05
INTEL_TH_PCI,9.038491473034294e-05
BMI160_I2C,9.035431600586675e-05
NET_DEVLINK,9.004228971642975e-05
FB_PM2,8.995719914906451e-05
PRIME_NUMBERS,8.9720226556158e-05
HID_ICADE,8.933371933158881e-05
CAN,8.927469853033733e-05
IRQ_POLL,8.918457418270494e-05
SENSORS_W83793,8.908319994124634e-05
MFD_LP8788,8.9032830040106e-05
AUXDISPLAY,8.851177683719377e-05
NVME_FC,8.833992830924654e-05
CRYPTO_USER_API_SKCIPHER,8.825782026048182e-05
NET_MPLS_GSO,8.823981398322836e-05
MEN_Z188_ADC,8.736024715029198e-05
FUNCTION_TRACER,8.704950618439855e-05
CAIF_SPI_SLAVE,8.638729873776282e-05
HFS_FS,8.628574876010582e-05
WMI_BMOF,8.617622676122384e-05
MFD_SEC_CORE,8.61412842039274e-05
RESET_TI_SYSCON,8.589997263952715e-05
I2C_MUX_MLXCPLD,8.589338714834031e-05
AFFS_FS,8.588544981925832e-05
BE2NET_HWMON,8.565030605486961e-05
MMC_VIA_SDMMC,8.552240902672903e-05
NLS_ISO8859_14,8.54888782940831e-05
PRINTK_NMI,8.480520312742705e-05
SWAP,8.431026452394023e-05
BLK_DEV_NS87415,8.413027298445006e-05
MFD_PALMAS,8.404639992930688e-05
VFAT_FS,8.398449195250499e-05
BUG_ON_DATA_CORRUPTION,8.372127218247573e-05
HID_PICOLCD_LEDS,8.342773884845568e-05
CEPH_LIB,8.334066414413094e-05
OCFS2_FS_O2CB,8.307875751441516e-05
HPFS_FS,8.29618490424162e-05
SND_SOC_PCM179X_I2C,8.292285830107083e-05
DRM_DEBUG_MM,8.271177173591984e-05
INPUT_EVDEV,8.231619685926769e-05
RPS,8.205166608172705e-05
BLK_DEV_IO_TRACE,8.192482782330025e-05
IRLAN,8.160588121223778e-05
DRM_I2C_CH7006,8.117893455673322e-05
SENSORS_LM80,8.113476044610013e-05
FB_I740,8.112297994918715e-05
BACKLIGHT_SKY81452,8.099138492872714e-05
MQ_IOSCHED_DEADLINE,8.062573043597273e-05
PHONET,8.04635574163614e-05
I2C_AMD8111,8.035132565753186e-05
DELL_WMI,8.020194945762602e-05
BT_HCIBTUART,7.967631152595736e-05
AGP_SIS,7.949114868045334e-05
QUOTACTL,7.928541862240199e-05
BTRFS_FS,7.905684086067068e-05
NILFS2_FS,7.897259640779749e-05
SATA_ACARD_AHCI,7.840506112075266e-05
CHARGER_MAX77693,7.826129116993169e-05
BT,7.825820357120676e-05
AD5592R_BASE,7.794596801919749e-05
MD,7.71963277158319e-05
SCSI_SRP_ATTRS,7.674399685301553e-05
MTD_PARTITIONED_MASTER,7.669831041692467e-05
I2C_ALI1535,7.647412223154642e-05
TEST_POWER,7.616731684287207e-05
NTB_IDT,7.59753100607731e-05
NET_VENDOR_DEC,7.596385263017193e-05
MPLS_ROUTING,7.592586121858107e-05
BACKLIGHT_GPIO,7.565302990828437e-05
SCSI_MQ_DEFAULT,7.542834003846749e-05
READABLE_ASM,7.528842314672206e-05
SECTION_MISMATCH_WARN_ONLY,7.528712455401628e-05
NET_VENDOR_AGERE,7.524226740223483e-05
GPIO_MENZ127,7.482194259636676e-05
MEMORY,7.459426863754913e-05
HID_SENSOR_PRESS,7.446882251541444e-05
NET_VENDOR_BROADCOM,7.431789269036457e-05
FB_OPENCORES,7.43155330631197e-05
GLOB_SELFTEST,7.430327781567305e-05
VMAP_STACK,7.428822674785348e-05
DRM_KMS_FB_HELPER,7.421037796394655e-05
FB_VESA,7.420546118044943e-05
CAN_RAW,7.401714963397252e-05
EXT3_FS,7.396463221357214e-05
PCI_DEBUG,7.35760507683557e-05
DP83848_PHY,7.350346610404844e-05
TCG_INFINEON,7.339575071343275e-05
UNIX,7.338571747851855e-05
FB_HGA,7.337782596546785e-05
DRM_TINYDRM,7.334870768107068e-05
LEDS_TRIGGER_CPU,7.334467875215226e-05
RING_BUFFER_BENCHMARK,7.326248344751851e-05
MFD_MENF21BMC,7.32268159941902e-05
HOTPLUG_CPU,7.314167953407935e-05
LSI_ET1011C_PHY,7.291411670117391e-05
LEDS_MENF21BMC,7.23003353983027e-05
FMC_FAKEDEV,7.22482467594086e-05
IIO_ST_PRESS,7.223135351260438e-05
SCSI_PMCRAID,7.218012315085333e-05
SENSORS_W83L786NG,7.209991477170344e-05
ATA_OVER_ETH,7.20429926202127e-05
I2C_MLXCPLD,7.197710729445595e-05
NVME_FABRICS,7.143898317740295e-05
SENSORS_MAX6639,7.1214011974226e-05
KEXEC_VERIFY_SIG,7.119833776225697e-05
IOSCHED_BFQ,7.113337690039822e-05
FIB_RULES,7.112408759342766e-05
LWTUNNEL,7.077052345355971e-05
EXT4_FS_SECURITY,7.035525093590616e-05
INTEL_PUNIT_IPC,6.992748201336951e-05
DA9063_WATCHDOG,6.985364266394226e-05
DMATEST,6.984422021554902e-05
IBM_ASM,6.98416060153763e-05
PCF50633_ADC,6.96848512797997e-05
INTEL_SOC_DTS_THERMAL,6.962196040625279e-05
ATALK,6.959630016304165e-05
SND_SOC_CS42L42,6.958473564051502e-05
I2C_MUX_LTC4306,6.956862075501822e-05
MTD_ABSENT,6.953584578640053e-05
CRYPTO_SERPENT_SSE2_X86_64,6.952408254034064e-05
I2C_GPIO,6.934264232397636e-05
REISERFS_FS_XATTR,6.929227779122844e-05
PM_SLEEP_SMP,6.91550200192211e-05
BLK_DEV_RSXX,6.903663325853503e-05
MLX4_INFINIBAND,6.86736699230683e-05
FB_ATY,6.826031979149397e-05
MRP,6.825781413685958e-05
SENSORS_W83781D,6.809668553699553e-05
DRM_VBOXVIDEO,6.805066437498957e-05
NET_9P,6.797919418814395e-05
USB_WUSB,6.78909248621615e-05
JFS_FS,6.787617270214153e-05
ALTERA_MBOX,6.762982137195091e-05
CRYPTO_BLOWFISH_X86_64,6.751005215820295e-05
CHR_DEV_SCH,6.749418105375783e-05
DRM_MIPI_DSI,6.74804847890915e-05
HVC_DRIVER,6.745077222813045e-05
RTS5208,6.728063874305554e-05
VIA_FIR,6.717700396522876e-05
NLS_ISO8859_1,6.700449502644461e-05
SENSORS_PMBUS,6.698469478791796e-05
BACKTRACE_SELF_TEST,6.686021718490441e-05
DEVFREQ_GOV_POWERSAVE,6.671657570541099e-05
HIBERNATE_CALLBACKS,6.653039472972001e-05
DMA_ENGINE_RAID,6.651243026205929e-05
QUOTACTL_COMPAT,6.638194194286103e-05
WIMAX,6.613771006551442e-05
NET_SCH_FQ,6.597506150585918e-05
SSB_DRIVER_PCICORE,6.595217676712071e-05
HSR,6.586690001554783e-05
CAN_PEAK_PCIEFD,6.580957867187595e-05
NET_FLOW_LIMIT,6.567816838895735e-05
MULTIUSER,6.548101070740437e-05
FB_ASILIANT,6.540434934661338e-05
FTRACE_STARTUP_TEST,6.515671220328061e-05
NLS_CODEPAGE_862,6.513588662790081e-05
QNX6FS_FS,6.508541437372007e-05
EXT4_FS_POSIX_ACL,6.478428202827863e-05
X86_DEBUG_FPU,6.461712652734633e-05
AUDITSYSCALL,6.460492125404144e-05
SCSI_OSD_INITIATOR,6.457431275554593e-05
RFS_ACCEL,6.449185108997474e-05
DEBUG_OBJECTS_SELFTEST,6.411947094110126e-05
LTC2485,6.402837061949454e-05
HID_EZKEY,6.369867470982745e-05
SAMSUNG_LAPTOP,6.36931293362582e-05
HID_WIIMOTE,6.359593062477721e-05
NET_FOU,6.346712301389434e-05
BMC150_MAGN_I2C,6.341954445217673e-05
UBSAN,6.336130263531983e-05
MLX4_EN,6.33520538395886e-05
HID_MULTITOUCH,6.32771492158194e-05
GCC_PLUGIN_RANDSTRUCT,6.320824452510831e-05
REGULATOR_MAX14577,6.320659103852916e-05
USB_SEVSEG,6.28348795212591e-05
TARGET_CORE,6.283328058356566e-05
SND_SOC_BT_SCO,6.280557119447946e-05
LIDAR_LITE_V2,6.270411822304938e-05
PCI_PASID,6.239229124064753e-05
REGULATOR_ACT8865,6.229479375919464e-05
XFRM_MIGRATE,6.224463094768857e-05
IR_IGORPLUGUSB,6.201021554696568e-05
