DEBUG_INFO,0.3378785492683889
nbyes,0.19073559499140172
DEBUG_INFO_REDUCED,0.11358328650695705
DEBUG_INFO_SPLIT,0.08632663306307345
X86_NEED_RELOCS,0.07769281151906478
RANDOMIZE_BASE,0.07000167517713901
UBSAN_SANITIZE_ALL,0.03571987876152771
KASAN_OUTLINE,0.009313950903990608
KASAN,0.009033400530838322
UBSAN_ALIGNMENT,0.0076817073492760875
GCOV_PROFILE_ALL,0.006783918524687323
nbno,0.003505918120656469
nbyesmodule,0.003504814614576525
XFS_DEBUG,0.003084043739026604
DRM_NOUVEAU,0.0014113406241136953
XFS_FS,0.0009437091898514203
KCOV_INSTRUMENT_ALL,0.0008629043541488978
DRM_RADEON,0.000795540111127261
UBSAN_NULL,0.0007011379273824416
MAXSMP,0.0006092161626316679
BLK_MQ_PCI,0.0005272394302665403
DRM_AMDGPU,0.0005145380739668147
SCSI_ISCSI_ATTRS,0.00040919138475592687
MDIO,0.00037634432220314717
X86_VSMP,0.0003518946502597616
DRM_GMA500,0.000279391857893481
MMU_NOTIFIER,0.00023211499805237223
BLK_DEV_BSGLIB,0.00023209330313561606
INTEL_GTT,0.00021022830030592463
DRM_I915,0.00020926334461599132
FDDI,0.00019517984788483756
FB_DDC,0.00018758338066301292
DRM_QXL,0.000185583175883396
FB_IMSTT,0.00017554796895715796
DRM_AST,0.00017254515145798515
GRO_CELLS,0.00017019952020043446
DRM_VMWGFX,0.00016893098122768268
DELL_WMI,0.00016738142697415935
CONSTRUCTORS,0.00015992916556208244
MLX4_EN,0.00014128117200539077
NET_VENDOR_MARVELL,0.00013323641157640358
NET_VENDOR_MELLANOX,0.0001322057887526862
DRM_HISI_HIBMC,0.0001309463992716825
JBD2,0.00012791830181131
MDIO_THUNDER,0.00011983537825343912
DNS_RESOLVER,0.00011526249166620373
MISDN_IPAC,0.00010707512616171108
NET_VENDOR_OKI,0.00010700888338207885
LOCK_STAT,0.00010597414408556626
DRM_TTM,0.00010434486875631182
WIMAX,9.715045021229552e-05
OCFS2_FS,9.534373038919892e-05
KALLSYMS_ABSOLUTE_PERCPU,9.355308995019656e-05
DRM_I915_SW_FENCE_DEBUG_OBJECTS,9.1813068445209e-05
DRM_DEBUG_MM,8.265928973645272e-05
BLK_DEV_UMEM,8.166108760435272e-05
THUNDERBOLT,7.68240540868882e-05
DRM_CIRRUS_QEMU,7.649728367837525e-05
BLK_MQ_VIRTIO,7.591465055752462e-05
DRM_RADEON_USERPTR,7.552036316337827e-05
SG_POOL,7.435726819444871e-05
NET_VENDOR_BROADCOM,7.386666130648295e-05
ACPI_VIDEO,7.335068124917314e-05
FAT_FS,7.316377572685106e-05
BLK_DEV_BSG,7.298922168771536e-05
VMWARE_VMCI,7.293130865775381e-05
CNIC,7.289928199725426e-05
AMD_PHY,7.240800195104493e-05
DRM_BOCHS,7.1796027136809e-05
FS_IOMAP,6.853731494070138e-05
NETXEN_NIC,6.789397200523126e-05
MPLS_ROUTING,6.724899594142174e-05
SKFP,6.60826823008662e-05
NET_VENDOR_REALTEK,6.544226881904835e-05
NET_VENDOR_DEC,6.533776389038686e-05
MLX5_CORE,6.498268664442796e-05
MRP,6.480366032163923e-05
SCSI_SAS_LIBSAS,6.462513504174916e-05
DRM_AMDGPU_CIK,6.209531448872939e-05
DRM_VM,5.919574673775284e-05
HID_PICOLCD_LEDS,5.8051888864675925e-05
WEXT_SPY,5.789552968563772e-05
EXT2_FS,5.7715937816628844e-05
ARCNET_1051,5.743972366620009e-05
NET_UDP_TUNNEL,5.6241248576548314e-05
SSB_DRIVER_PCICORE,5.6207194755786916e-05
RANDOMIZE_MEMORY,5.610103625726351e-05
NET_VENDOR_CHELSIO,5.578963968248826e-05
RTS5208,5.561390873090098e-05
XPS,5.546397233480953e-05
NVME_CORE,5.534596971456034e-05
CHELSIO_T1,5.46365763721798e-05
XFRM,5.452377194545243e-05
SBITMAP,5.396945834028868e-05
STP,5.375190481437715e-05
FB_NEOMAGIC,5.334022310683332e-05
DRM_I915_USERPTR,5.3219381155799936e-05
FB_RIVA_I2C,5.2843817027959884e-05
BLK_SCSI_REQUEST,5.2313180487034964e-05
GPIO_SCH311X,5.198470788305843e-05
TMPFS,5.1111307499550534e-05
IOSCHED_NOOP,5.105585970893385e-05
GPIO_LYNXPOINT,5.0479267839864093e-05
FS_MBCACHE,4.972046346180429e-05
XOR_BLOCKS,4.955866167868487e-05
BLOCK,4.9337125668227816e-05
NILFS2_FS,4.910805359591986e-05
MLX4_CORE,4.893625165151525e-05
DYNAMIC_DEBUG,4.8932156340973105e-05
BCM_NET_PHYLIB,4.862215541860341e-05
XFRM_USER,4.821737098169976e-05
FEALNX,4.7589774118395506e-05
BLK_DEV_SVWKS,4.727362469901433e-05
DP83867_PHY,4.689733603866575e-05
FB_3DFX,4.626194351100938e-05
CPU_RMAP,4.623460050256305e-05
IRDA,4.589641787019742e-05
VIA_FIR,4.579415660030938e-05
VLAN_8021Q_MVRP,4.547742101584499e-05
NET_KEY,4.540780071046693e-05
GENERIC_TRACER,4.5290531951231235e-05
SATA_AHCI,4.5072119844612686e-05
MFD_RTSX_PCI,4.485966702530133e-05
CAN,4.4569601551455065e-05
VME_BUS,4.439678535798696e-05
DMA_VIRT_OPS,4.3662538569071884e-05
FB_I740,4.3626676084461715e-05
PRINTK_NMI,4.3580538495064206e-05
MII,4.347775547993825e-05
FB_SAVAGE,4.339510184368161e-05
DRM_MGAG200,4.303772755817457e-05
QCOM_HIDMA,4.249873297097205e-05
